element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
289,Crooks,HUL,MID,4.5,3.116,1.805,80.3,0.956,1,1.0,False,2.0,0,3.12;3.39;3.12;3.19;3.37;3.24,19.43,14.9,1.1,0.1
469,N.Williams,NFO,DEF,5.0,3.108,2.197,83.6,0.993,1,2.2,True,2.0,1,3.11;4.06;3.36;3.94;3.04;3.54,21.05,19.3,2.5,0.2
567,Horníček,NEW,GKP,5.0,3.102,1.57,71.7,0.854,1,2.6,False,1.0,0,3.10;2.79;2.71;3.37;3.09;3.15,18.21,18.4,0.0,0
11,Mosquera,ARS,DEF,5.5,3.081,1.906,80.2,0.941,1,2.5,True,6.0,0,3.08;2.94;3.45;2.82;3.26;3.18,18.73,24.4,1.2,0.0
32,Cash,AVL,DEF,4.5,3.081,2.255,83.6,0.994,1,1.7,True,-1.0,1,3.08;3.20;3.49;3.28;3.06;2.76,18.87,20.9,2.9,0.2
264,Bobb,FUL,MID,5.5,3.057,1.883,67.3,0.739,1,2.0,True,2.0,0,3.06;3.07;3.06;3.21;2.90;3.05,18.35,16.3,1.5,0.1
241,McNeil,CRY,MID,5.5,3.033,1.941,67.4,0.755,1,2.0,True,2.0,0,3.03;2.93;2.96;2.83;3.04;2.90,17.69,16.9,1.6,0.1
393,Khusanov,MCI,DEF,5.5,3.013,1.964,82.5,0.976,1,2.5,True,2.0,0,3.01;3.90;2.93;4.09;3.06;3.90,20.89,23.0,1.5,0.1
496,Kinsky,TOT,GKP,4.5,3.013,1.563,76.3,0.909,1,1.9,True,2.0,0,3.01;3.02;3.32;3.22;2.52;3.46,18.55,18.6,0.0,0
265,Berge,FUL,MID,5.0,3.01,1.497,80.8,0.956,1,1.5,True,2.0,1,3.01;2.99;2.95;3.05;2.91;3.03,17.94,10.5,0.5,0.1
204,Mitchell,CRY,DEF,4.5,2.994,2.095,83.6,0.994,1,1.7,True,1.0,1,2.99;3.30;3.84;3.04;3.75;2.98,19.9,18.4,2.0,0.2
198,Henderson,CRY,GKP,5.0,2.993,1.458,83.0,0.988,1,2.6,True,2.0,1,2.99;3.38;3.94;3.17;3.79;3.06,20.33,16.1,0.0,0
539,O'Nien,SUN,DEF,4.0,2.992,2.035,75.2,0.862,1,1.0,True,1.0,0,2.99;2.32;2.64;2.02;2.72;2.20,14.89,20.5,1.5,0.1
162,Andrey Santos,MUN,MID,5.0,2.99,1.809,69.1,0.766,1,1.5,True,2.0,0,2.99;2.92;3.06;2.96;3.14;2.85,17.92,14.1,1.1,0.1
471,Milenković,NFO,DEF,5.5,2.989,1.862,83.6,0.994,1,2.5,True,2.0,1,2.99;3.93;3.28;3.87;2.97;3.26,20.3,20.9,0.9,0.1
545,Sadiki,SUN,MID,5.0,2.981,1.594,82.1,0.978,1,1.5,True,2.0,1,2.98;2.76;3.12;2.76;2.93;2.72,17.27,12.0,0.7,0.1
1,Raya,ARS,GKP,6.0,2.975,1.594,83.0,0.988,1,4.0,True,6.0,1,2.98;2.79;3.36;2.69;3.14;3.09,18.05,20.6,0.0,0
242,George,EVE,MID,5.5,2.965,1.943,70.1,0.783,1,2.0,True,3.0,0,2.96;3.34;3.16;3.16;2.99;3.22,18.83,17.1,1.6,0.2
562,Maeda,IPS,MID,5.5,2.959,2.183,64.6,0.769,1,2.0,False,2.0,0,2.96;3.19;2.82;2.90;3.14;2.91,17.92,19.1,2.0,0.2
535,Alderete,SUN,DEF,5.0,2.945,1.973,64.1,0.747,1,2.2,True,1.0,1,2.94;2.37;2.67;2.11;2.71;2.26,15.06,20.9,1.3,0.1
474,Jair Cunha,NFO,DEF,4.5,2.928,1.965,81.2,0.956,1,1.7,True,1.0,0,2.93;3.84;3.20;3.76;2.90;3.24,19.87,17.1,1.2,0.1
29,M.Bizot,AVL,GKP,4.5,2.921,1.481,78.6,0.929,1,1.9,True,1.0,0,2.92;3.34;3.51;3.35;3.11;2.86,19.09,16.6,0.0,0
194,Thomas-Asante,COV,FWD,5.0,2.92,2.057,67.4,0.803,1,1.4,False,2.0,0,2.92;3.05;3.18;2.91;3.16;2.97,18.19,20.2,2.6,0.2
88,Kayode,BRE,DEF,4.6,2.913,2.107,82.8,0.986,1,1.9,True,13.0,1,2.91;3.91;2.65;3.01;3.13;3.29,18.9,19.8,1.9,0.1
148,Hato,CHE,DEF,4.5,2.888,1.982,76.8,0.887,1,1.7,True,1.0,0,2.89;2.44;3.31;2.48;2.71;2.87,16.7,18.1,1.5,0.1
226,Pickford,EVE,GKP,5.5,2.885,1.425,83.0,0.989,1,3.3,True,7.0,1,2.89;3.24;3.60;3.92;3.59;3.14,20.38,15.2,0.1,0
385,Trafford,LEE,GKP,5.0,2.883,1.473,69.9,0.833,1,2.6,True,9.0,0,2.88;2.62;2.95;2.90;2.42;2.79,16.56,14.9,0.0,0
230,Branthwaite,EVE,DEF,5.5,2.862,1.846,81.2,0.956,1,2.5,True,6.0,0,2.86;3.31;3.59;3.88;3.52;3.18,20.34,19.3,0.9,0.1
259,Diop,IPS,DEF,4.0,2.842,2.087,83.1,0.987,1,1.0,True,2.0,0,2.84;3.38;2.92;3.33;3.68;2.57,18.72,18.1,1.5,0.2
390,Rúben,MCI,DEF,5.5,2.84,1.838,83.0,0.985,1,2.5,True,2.0,1,2.84;3.73;2.74;3.90;2.86;3.73,19.8,16.8,1.0,0.0
384,Donnarumma,MCI,GKP,5.5,2.839,1.484,83.0,0.988,1,3.3,True,3.0,1,2.84;3.72;2.70;3.84;2.81;3.72,19.63,16.9,0.0,0
37,Lindelöf,AVL,DEF,4.5,2.832,2.084,81.8,0.965,1,1.7,True,-2.0,0,2.83;3.05;3.30;3.11;2.89;2.60,17.78,19.3,1.6,0.1
305,Davis,IPS,DEF,4.0,2.81,1.946,81.6,0.972,1,1.0,False,2.0,0,2.81;3.33;2.90;3.30;3.63;2.54,18.51,16.3,1.3,0.1
71,Cook,BOU,MID,5.0,2.805,1.49,66.3,0.73,1,1.5,True,3.0,0,2.80;2.68;2.75;2.83;2.64;2.86,16.56,10.0,1.3,0.0
125,Georginio,BHA,FWD,5.5,2.8,1.826,65.9,0.73,1,1.3,True,5.0,1,2.80;2.86;2.66;3.41;2.81;2.88,17.42,18.9,1.9,0.1
519,Gallagher,TOT,MID,5.5,2.78,1.784,68.0,0.784,1,2.0,True,0.0,1,2.78;2.65;2.79;2.80;2.67;2.72,16.41,13.7,1.0,0.1
7,Lewis-Skelly,ARS,MID,5.5,2.779,1.627,77.3,0.896,1,2.0,True,3.0,0,2.78;2.83;2.84;2.76;2.84;2.77,16.82,12.4,0.8,0.1
306,Greaves,IPS,DEF,4.0,2.774,1.935,81.0,0.964,1,1.0,False,2.0,0,2.77;3.29;2.86;3.26;3.59;2.51,18.28,16.0,1.3,0.1
123,Hinshelwood,BHA,MID,6.0,2.757,2.189,55.0,0.624,1,1.6,True,16.0,1,2.76;2.90;2.67;3.48;2.86;2.90,17.57,18.4,1.9,0.2
109,Verbruggen,BHA,GKP,4.5,2.751,1.372,83.0,0.988,1,1.9,True,6.0,1,2.75;3.45;3.55;3.11;3.67;3.34,19.87,13.8,0.0,0
473,Aina,NFO,DEF,4.5,2.735,1.92,80.3,0.956,1,1.7,True,5.0,0,2.73;3.64;3.00;3.57;2.70;3.04,18.68,16.4,1.3,0.1
399,Cherki,MCI,MID,7.5,2.732,1.981,48.8,0.487,1,2.6,True,8.0,1,2.73;2.84;2.89;3.05;2.92;2.84,17.27,16.2,1.7,0.1
195,Simms,COV,FWD,5.0,2.721,1.985,62.9,0.749,1,1.4,False,2.0,0,2.72;2.84;2.96;2.71;2.94;2.77,16.94,17.8,2.1,0.2
114,Boscagli,BHA,DEF,4.5,2.713,1.757,82.1,0.971,1,1.7,True,6.0,0,2.71;3.42;3.46;3.25;3.62;3.31,19.77,13.9,0.9,0.0
551,Angulo,SUN,MID,5.0,2.689,1.934,61.1,0.681,1,1.5,True,5.0,0,2.69;2.45;2.96;2.50;2.66;2.40,15.66,15.1,1.3,0.1
516,Bentancur,TOT,MID,5.5,2.686,1.441,66.2,0.761,1,2.0,True,1.0,1,2.69;2.60;2.71;2.71;2.59;2.67,15.97,9.2,1.1,0.0
483,Ndoye,NFO,MID,5.5,2.658,1.684,63.5,0.696,1,2.0,True,3.0,0,2.66;2.80;2.63;2.68;2.55;3.00,16.32,12.6,0.9,0.1
222,Strand Larsen,CRY,FWD,6.0,2.604,1.863,57.4,0.613,1,2.0,True,1.0,1,2.60;2.45;2.40;2.37;2.51;2.45,14.78,18.0,1.9,0.1
439,Šeško,MUN,FWD,7.0,2.603,1.962,49.1,0.497,1,2.2,True,1.0,0,2.60;2.60;2.88;2.67;2.80;2.56,16.11,18.8,2.1,0.2
315,Fatawu,IPS,MID,5.5,2.595,1.872,61.1,0.727,1,2.0,False,2.0,0,2.59;2.79;2.49;2.56;2.76;2.55,15.74,15.6,1.2,0.1
116,Dunk,BHA,DEF,4.5,2.591,1.943,83.4,0.99,1,1.7,True,6.0,1,2.59;3.32;3.34;3.19;3.52;3.21,19.17,16.2,1.1,0.1
233,Mykolenko,EVE,DEF,4.5,2.58,1.735,83.0,0.988,1,1.7,True,6.0,1,2.58;3.03;3.32;3.63;3.26;2.89,18.71,14.6,1.0,0.0
486,McAtee,NFO,MID,5.5,2.578,1.714,59.9,0.641,1,2.0,True,3.0,0,2.58;2.71;2.54;2.59;2.47;2.93,15.82,12.7,1.0,0.1
586,Mendy,HUL,DEF,4.0,2.542,1.956,59.0,0.703,1,1.0,False,15.0,0,2.54;2.72;2.05;2.27;2.77;2.46,14.81,17.4,1.2,0.1
504,Vuskovic,BHA,DEF,5.0,2.516,1.956,77.0,0.917,1,2.2,True,6.0,0,2.52;3.19;3.19;3.12;3.37;3.09,18.48,14.8,1.2,0.1
417,Dalot,MUN,DEF,5.0,2.472,1.861,53.1,0.593,1,2.2,True,1.0,1,2.47;2.19;2.01;2.17;2.55;2.00,13.39,18.3,1.1,0.1
161,Lavia,CHE,MID,5.0,2.466,1.785,56.2,0.622,1,1.5,True,1.0,0,2.47;2.57;2.39;2.28;2.36;2.33,14.4,13.2,1.0,0.1
224,Nketiah,CRY,FWD,5.5,2.421,2.043,41.5,0.434,1,1.8,True,1.0,0,2.42;2.23;2.17;2.13;2.30;2.24,13.49,16.9,2.0,0.2
557,Tzolis,ARS,MID,6.5,2.387,1.793,57.0,0.678,1,2.3,False,6.0,0,2.39;2.46;2.43;2.38;2.44;2.37,14.47,13.3,0.9,0.1
570,Palacios,FUL,MID,5.5,2.375,1.754,56.9,0.678,1,2.0,False,2.0,0,2.38;2.38;2.37;2.49;2.25;2.38,14.25,12.6,0.8,0.1
564,Scherpen,IPS,GKP,4.5,2.372,1.287,68.3,0.814,1,1.9,True,2.0,0,2.37;2.75;2.49;2.81;3.03;2.16,15.61,10.2,0.0,0
565,M.Sangaré,BRE,MID,5.6,2.296,1.679,56.5,0.673,1,2.0,False,14.0,0,2.30;2.56;2.26;2.45;2.38;2.57,14.52,12.1,0.7,0.1
105,Anthony,BRE,MID,6.0,2.29,1.674,53.7,0.599,1,2.2,True,1.0,1,2.29;2.54;2.25;2.44;2.37;2.55,14.44,11.4,0.7,0.1
549,Talbi,SUN,MID,5.5,2.283,1.593,49.2,0.504,1,2.0,True,1.0,0,2.28;2.11;2.47;2.15;2.26;2.08,13.35,10.0,0.6,0.0
372,Mac Allister,LIV,MID,5.5,2.239,1.616,53.6,0.592,1,2.0,True,1.0,1,2.24;2.08;2.27;2.05;2.23;2.08,12.95,10.4,0.6,0.1
415,Dorgu,MUN,MID,6.0,2.222,1.695,50.2,0.532,1,2.2,True,0.0,0,2.22;2.17;2.31;2.21;2.35;2.12,13.38,11.4,0.8,0.1
395,Lewis,MCI,DEF,4.5,2.187,1.853,59.7,0.669,1,1.7,True,1.0,0,2.19;2.79;2.16;2.96;2.25;2.79,15.14,10.6,1.1,0.1
269,Sessegnon,FUL,DEF,4.5,2.171,1.717,44.9,0.483,1,1.7,True,1.0,1,2.17;2.04;1.87;2.03;2.06;2.26,12.43,13.4,0.8,0.1
138,Kostoulas,BHA,FWD,5.5,2.095,1.726,36.9,0.315,1,1.8,True,1.0,0,2.10;2.15;1.97;2.62;2.10;2.16,13.1,14.0,1.2,0.1
19,Zubimendi,ARS,MID,5.5,2.087,1.398,53.6,0.604,1,2.0,True,1.0,1,2.09;2.13;2.13;2.07;2.13;2.08,12.63,8.0,0.4,0.0
492,Awoniyi,COV,FWD,5.5,2.081,1.782,36.8,0.344,1,1.8,True,1.0,0,2.08;2.18;2.27;2.08;2.26;2.12,12.99,13.5,1.2,0.1
591,Enciso,IPS,MID,5.5,2.057,1.747,47.4,0.565,1,2.0,True,5.0,0,2.06;2.22;1.96;2.02;2.19;2.02,12.47,12.3,0.8,0.1
576,Stroud,HUL,MID,5.0,2.028,1.49,52.8,0.628,1,1.5,False,3.0,0,2.03;2.22;2.04;2.08;2.20;2.11,12.68,9.1,0.4,0.0
336,Okafor,LEE,MID,6.0,2.011,1.775,39.1,0.4,1,2.2,True,1.0,0,2.01;1.96;2.07;2.00;2.20;2.11,12.35,11.7,0.8,0.1
523,Moore,TOT,MID,5.0,1.951,1.75,43.2,0.514,1,1.5,True,2.0,0,1.95;1.83;1.94;1.96;1.86;1.88,11.42,11.8,0.8,0.1
456,J.Ramsey,NEW,MID,5.0,1.905,1.373,47.0,0.471,1,1.5,True,0.0,0,1.91;1.89;1.83;1.91;1.83;1.97,11.34,7.5,0.4,0.0
320,Akpom,IPS,FWD,5.0,1.863,1.434,27.5,0.118,1,1.4,False,1.0,0,1.86;1.95;1.78;1.80;1.90;1.85,11.14,11.2,0.7,0.0
183,Rudoni,COV,MID,5.0,1.815,1.328,32.1,0.188,1,1.5,False,1.0,0,1.82;1.82;1.89;1.80;1.88;1.82,11.03,6.2,0.3,0.0
253,Andersen,FUL,DEF,5.0,1.814,1.601,44.0,0.524,1,2.2,True,0.0,1,1.81;1.66;1.49;1.63;1.72;1.91,10.22,10.5,0.5,0.0
389,Matheus N.,MCI,DEF,6.0,1.813,1.475,56.0,0.65,1,2.1,True,1.0,1,1.81;2.38;1.75;2.49;1.83;2.38,12.64,7.7,0.4,0.0
611,Wan-Bissaka,AVL,DEF,4.5,1.797,1.505,51.9,0.605,1,1.7,True,1.763,1,1.80;1.95;2.09;1.98;1.84;1.68,11.34,10.6,0.4,0.0
520,Bergvall,TOT,MID,5.5,1.793,1.419,40.7,0.413,1,2.0,True,1.0,0,1.79;1.71;1.79;1.80;1.73;1.75,10.57,7.6,0.4,0.0
102,Yarmoliuk,BRE,MID,5.0,1.787,1.119,49.5,0.537,1,1.5,True,1.0,1,1.79;1.94;1.76;1.85;1.83;1.91,11.08,5.0,0.1,0.0
281,Drameh,HUL,DEF,4.0,1.775,1.278,37.9,0.28,1,1.0,False,1.0,0,1.77;1.86;1.56;1.66;1.88;1.74,10.47,9.1,0.2,0.0
153,Disasi,CHE,DEF,4.5,1.758,1.694,45.5,0.542,1,1.7,True,0.0,1,1.76;1.52;1.98;1.51;1.65;1.73,10.15,10.4,0.6,0.0
533,Mukiele,SUN,DEF,5.5,1.755,1.635,40.3,0.48,1,2.5,True,0.0,1,1.75;1.39;1.62;1.25;1.62;1.33,8.96,10.1,0.6,0.0
156,Neto,CHE,MID,6.5,1.74,1.59,35.0,0.383,1,2.3,True,1.0,1,1.74;1.84;1.66;1.59;1.65;1.62,10.1,9.5,0.5,0.0
55,Watkins,AVL,FWD,7.9,1.725,1.838,26.2,0.288,1,2.4,True,0.0,1,1.72;1.27;1.42;1.36;1.41;1.37,8.55,8.7,0.9,0.1
457,J.Murphy,NEW,MID,6.0,1.707,1.419,34.6,0.318,1,2.2,True,0.0,0,1.71;1.70;1.64;1.70;1.63;1.78,10.16,7.4,0.4,0.0
188,Torp,COV,MID,5.5,1.706,1.217,29.6,0.15,1,2.0,False,1.0,0,1.71;1.71;1.77;1.69;1.77;1.71,10.36,5.0,0.3,0.0
14,Eze,ARS,MID,6.5,1.704,1.52,32.8,0.315,1,2.3,True,1.0,1,1.70;1.76;1.72;1.70;1.74;1.69,10.31,8.5,0.5,0.0
313,Clarke,IPS,MID,5.5,1.692,1.282,28.0,0.126,1,2.0,False,7.0,0,1.69;1.76;1.64;1.66;1.74;1.68,10.17,5.5,0.3,0.0
287,Millar,HUL,MID,5.0,1.689,1.211,33.3,0.208,1,1.5,False,0.0,0,1.69;1.81;1.72;1.74;1.80;1.75,10.51,5.1,0.2,0.0
608,Jebbison,BOU,FWD,5.0,1.685,1.316,21.9,0.03,1,1.4,False,1.0,0,1.69;1.65;1.68;1.76;1.64;1.70,10.12,9.5,0.5,0.0
460,Willock,NEW,MID,5.0,1.679,1.343,36.3,0.338,1,1.5,True,6.0,0,1.68;1.67;1.62;1.68;1.61;1.74,10.0,6.7,0.3,0.0
247,Hackney,EVE,MID,5.5,1.678,1.398,44.8,0.533,1,1.5,False,3.0,0,1.68;1.87;1.79;1.80;1.71;1.81,10.66,7.8,0.3,0.0
321,Walle Egeli,IPS,FWD,4.5,1.678,1.302,22.2,0.034,1,1.0,False,1.0,0,1.68;1.75;1.61;1.62;1.71;1.67,10.04,9.2,0.4,0.0
616,Bouaddi,MCI,MID,5.5,1.672,1.408,39.7,0.425,1,2.0,False,2.0,0,1.67;1.75;1.74;1.85;1.76;1.75,10.52,7.6,0.3,0.0
420,Yoro,MUN,DEF,5.0,1.66,1.383,33.9,0.32,1,2.2,True,0.0,0,1.66;1.51;1.41;1.50;1.70;1.41,9.19,8.8,0.3,0.0
377,Munoz,LIV,MID,6.5,1.644,1.237,25.9,0.093,1,2.3,False,4.0,0,1.64;1.56;1.67;1.57;1.67;1.58,9.69,5.1,0.3,0.0
285,McNair,HUL,DEF,4.0,1.636,1.138,34.1,0.221,1,1.0,False,1.0,0,1.64;1.70;1.46;1.54;1.72;1.61,9.67,7.2,0.1,0.0
42,Guessand,CRY,MID,5.5,1.632,1.417,32.9,0.31,1,2.0,True,1.0,0,1.63;1.57;1.58;1.52;1.62;1.56,9.48,7.3,0.4,0.0
575,Yirenkyi,COV,MID,5.0,1.629,1.419,42.3,0.504,1,1.5,False,1.0,0,1.63;1.57;1.68;1.58;1.68;1.62,9.76,7.8,0.3,0.0
432,Mainoo,MUN,MID,5.5,1.616,1.071,38.8,0.38,1,2.0,True,1.0,0,1.62;1.58;1.63;1.59;1.67;1.55,9.64,4.3,0.1,0.0
31,Konsa,ARS,DEF,4.5,1.613,1.465,44.3,0.528,1,1.7,True,0.0,1,1.61;1.54;1.81;1.48;1.71;1.67,9.82,8.2,0.3,0.0
588,Khalaili,CRY,DEF,5.0,1.598,1.231,34.9,0.232,1,2.2,False,1.0,0,1.60;1.66;1.79;1.59;1.78;1.58,10.0,6.4,0.2,0.0
323,McAteer,IPS,MID,4.5,1.596,1.181,25.9,0.092,1,1.0,False,1.0,0,1.60;1.66;1.55;1.56;1.63;1.59,9.59,4.6,0.2,0.0
16,Madueke,ARS,MID,6.4,1.558,1.273,33.0,0.323,1,2.3,True,1.0,0,1.56;1.60;1.58;1.55;1.59;1.55,9.43,5.9,0.2,0.0
239,Garner,EVE,MID,6.0,1.541,1.205,43.3,0.506,1,2.2,True,1.0,1,1.54;1.71;1.64;1.65;1.57;1.65,9.76,6.0,0.2,0.0
113,F.Kadıoğlu,BHA,DEF,4.5,1.54,1.532,45.8,0.528,1,1.7,True,0.0,1,1.54;1.91;1.90;1.91;2.01;1.86,11.13,6.3,0.5,0.0
585,Herrington,HUL,DEF,4.0,1.529,1.039,30.8,0.168,1,1.0,False,1.0,0,1.53;1.59;1.39;1.45;1.60;1.51,9.07,5.6,0.1,0.0
503,Van de Ven,TOT,DEF,5.0,1.514,1.621,39.2,0.467,1,2.2,True,0.0,1,1.51;1.47;1.65;1.61;1.26;1.68,9.18,8.7,0.5,0.0
164,Quenda,CHE,MID,5.5,1.512,1.143,22.1,0.032,1,2.0,False,1.0,0,1.51;1.58;1.46;1.45;1.47;1.45,8.92,4.1,0.2,0.0
33,Mings,AVL,DEF,4.5,1.508,1.621,35.4,0.4,1,1.7,True,1.0,0,1.51;1.51;1.63;1.55;1.47;1.35,9.02,8.3,0.5,0.1
580,Charles,FUL,MID,5.0,1.508,1.086,23.6,0.056,1,1.5,False,1.0,0,1.51;1.52;1.53;1.57;1.46;1.50,9.09,3.8,0.2,0.0
119,Costinha,BHA,DEF,4.5,1.506,1.19,34.3,0.223,1,1.7,False,1.0,0,1.51;1.70;1.68;1.73;1.74;1.67,10.03,5.7,0.1,0.0
558,Schlager,NFO,MID,5.0,1.497,1.112,22.4,0.037,1,1.5,False,1.0,0,1.50;1.52;1.47;1.46;1.45;1.64,9.04,3.9,0.2,0.0
381,Koumas,LIV,MID,5.0,1.491,1.111,21.9,0.03,1,1.5,False,1.0,0,1.49;1.42;1.51;1.43;1.52;1.45,8.82,3.9,0.2,0.0
583,Chavarria,CHE,DEF,5.0,1.487,1.067,29.1,0.142,1,2.2,False,1.0,0,1.49;1.42;1.55;1.39;1.44;1.46,8.75,4.9,0.1,0.0
490,Wood,NFO,FWD,6.0,1.487,1.508,28.1,0.301,1,2.0,True,1.0,0,1.49;1.51;1.43;1.41;1.39;1.78,9.01,6.5,0.4,0.0
135,Yohanna,BHA,MID,5.0,1.473,1.068,22.5,0.039,1,1.5,False,1.0,0,1.47;1.50;1.44;1.65;1.48;1.50,9.04,3.6,0.2,0.0
579,Araujo,LIV,DEF,5.5,1.473,1.01,27.1,0.11,1,2.5,False,1.0,0,1.47;1.41;1.47;1.32;1.38;1.34,8.39,4.7,0.1,0.0
559,Bamba,NEW,MID,5.0,1.467,1.062,22.1,0.033,1,1.5,False,1.0,0,1.47;1.47;1.44;1.46;1.42;1.50,8.76,3.6,0.2,0.0
600,Osman,BHA,MID,5.0,1.466,1.063,22.2,0.034,1,1.5,False,1.0,0,1.47;1.49;1.43;1.64;1.47;1.49,8.99,3.5,0.2,0.0
263,Kevin,FUL,MID,5.5,1.456,1.153,28.5,0.218,1,2.0,True,1.0,0,1.46;1.46;1.46;1.51;1.40;1.45,8.74,4.6,0.2,0.0
499,Pedro Porro,TOT,DEF,5.5,1.455,1.469,35.8,0.414,1,2.5,True,0.0,1,1.45;1.41;1.57;1.54;1.23;1.60,8.8,7.8,0.4,0.0
25,Gyökeres,ARS,FWD,7.4,1.446,1.486,25.6,0.245,1,2.3,True,0.0,1,1.45;1.52;1.44;1.46;1.48;1.42,8.77,6.8,0.4,0.0
462,Steur,NEW,MID,5.0,1.44,1.334,35.8,0.427,1,1.5,False,1.0,0,1.44;1.42;1.37;1.45;1.37;1.50,8.55,6.7,0.2,0.0
584,Hamer,COV,MID,5.5,1.439,1.031,21.5,0.024,1,2.0,False,1.0,0,1.44;1.46;1.49;1.44;1.49;1.45,8.77,3.4,0.1,0.0
328,Struijk,BHA,DEF,5.0,1.392,1.519,41.0,0.482,1,2.2,True,0.0,1,1.39;1.73;1.72;1.72;1.81;1.68,10.05,7.3,0.4,0.0
577,Tomiyasu,CRY,DEF,4.5,1.382,1.003,27.4,0.116,1,1.7,False,1.0,0,1.38;1.42;1.49;1.37;1.48;1.37,8.51,3.7,0.1,0.0
478,Netz,NFO,DEF,4.5,1.381,1.214,35.0,0.331,1,1.7,True,1.0,0,1.38;1.69;1.47;1.65;1.36;1.51,9.06,6.0,0.2,0.0
108,Wilson,BRE,FWD,5.5,1.374,1.281,20.4,0.107,1,1.8,True,1.0,0,1.37;1.48;1.37;1.47;1.41;1.54,8.64,6.5,0.3,0.0
596,Ruggeri,AVL,DEF,4.5,1.369,1.018,24.2,0.066,1,1.7,False,1.0,0,1.37;1.32;1.37;1.34;1.33;1.29,8.02,3.3,0.1,0.0
347,Nmecha,LEE,FWD,5.5,1.369,1.375,18.5,0.094,1,1.8,True,0.0,0,1.37;1.34;1.41;1.36;1.53;1.44,8.45,6.7,0.4,0.0
553,Isidor,SUN,FWD,5.5,1.369,1.266,20.7,0.11,1,1.8,True,1.0,0,1.37;1.29;1.54;1.33;1.37;1.27,8.17,6.4,0.3,0.0
96,Damsgaard,BRE,MID,5.5,1.31,1.167,27.0,0.257,1,2.0,True,1.0,1,1.31;1.43;1.29;1.39;1.35;1.45,8.22,4.6,0.2,0.0
271,Muniz,FUL,FWD,5.5,1.305,1.28,26.4,0.238,1,1.8,True,1.0,0,1.31;1.34;1.35;1.41;1.24;1.29,7.94,5.6,0.3,0.0
136,Welbeck,CHE,FWD,6.0,1.28,1.437,21.2,0.186,1,2.0,True,0.0,1,1.28;1.40;1.18;1.17;1.21;1.17,7.41,5.9,0.4,0.0
35,Bogarde,AVL,MID,5.0,1.272,1.068,27.6,0.217,1,1.5,True,1.0,0,1.27;1.15;1.20;1.18;1.18;1.16,7.14,3.9,0.1,0.0
592,Ouattara,IPS,DEF,4.0,1.268,0.851,23.9,0.061,1,1.0,False,1.0,0,1.27;1.34;1.27;1.31;1.36;1.23,7.78,2.3,0.0,0.0
463,Woltemade,NEW,FWD,6.0,1.268,1.268,24.9,0.238,1,2.0,True,0.0,1,1.27;1.28;1.23;1.25;1.20;1.33,7.56,4.8,0.2,0.0
90,Hickey,BRE,DEF,4.5,1.254,1.149,30.6,0.276,1,1.7,True,1.0,0,1.25;1.52;1.18;1.28;1.31;1.36,7.9,5.1,0.1,0.0
232,O'Brien,EVE,DEF,5.0,1.244,1.312,39.8,0.461,1,2.2,True,0.0,1,1.24;1.45;1.57;1.70;1.54;1.39,8.89,5.9,0.2,0.0
160,Garnacho,AVL,MID,6.0,1.237,1.446,18.2,0.147,1,2.2,True,1.0,0,1.24;0.99;1.08;1.05;1.06;1.04,6.46,6.8,0.3,0.0
9,Hincapie,ARS,DEF,5.4,1.215,1.174,30.7,0.322,1,2.4,True,1.0,1,1.22;1.18;1.33;1.13;1.27;1.24,7.37,5.0,0.1,0.0
262,Smith Rowe,FUL,MID,5.5,1.209,1.173,22.5,0.178,1,2.0,True,0.0,1,1.21;1.22;1.22;1.27;1.16;1.21,7.29,4.9,0.2,0.0
74,Brooks,BOU,MID,5.0,1.191,1.374,17.2,0.096,1,1.5,True,0.0,0,1.19;1.15;1.18;1.25;1.13;1.21,7.11,6.3,0.3,0.0
497,Dubravka,TOT,GKP,4.0,1.182,0.97,29.4,0.35,1,1.0,True,0.0,1,1.18;1.19;1.29;1.26;1.02;1.34,7.28,2.8,0.0,0
209,Johnson,EVE,MID,6.0,1.181,1.04,25.9,0.208,1,2.2,True,1.0,0,1.18;1.28;1.23;1.23;1.19;1.25,7.36,3.8,0.1,0.0
429,Rashford,MUN,MID,7.0,1.165,1.179,27.8,0.321,1,2.5,True,1.0,0,1.17;1.14;1.20;1.15;1.23;1.11,7.0,5.0,0.1,0.0
17,Merino,ARS,MID,6.0,1.146,1.229,20.2,0.158,1,2.2,True,1.0,0,1.15;1.18;1.15;1.15;1.17;1.13,6.93,5.3,0.2,0.0
248,Beto,EVE,FWD,5.5,1.128,1.115,16.5,0.067,1,1.8,True,1.0,0,1.13;1.25;1.16;1.15;1.10;1.21,7.0,4.6,0.2,0.0
56,Abraham,AVL,FWD,5.5,1.118,1.293,12.9,0.046,1,1.3,True,0.0,0,1.12;0.89;0.96;0.94;0.96;0.94,5.81,4.9,0.2,0.0
526,Solanke,TOT,FWD,6.0,1.103,1.236,22.2,0.231,1,2.0,True,1.0,0,1.10;1.03;1.08;1.10;1.08;1.03,6.42,3.7,0.2,0.0
62,Diakité,BOU,DEF,5.0,1.094,1.097,25.9,0.291,1,2.2,True,0.0,0,1.09;0.91;0.99;1.00;0.83;1.17,5.99,3.8,0.1,0.0
