element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
391,Gvardiol,MCI,DEF,5.6,3.181,2.406,82.4,0.975,1,7.3,True,7.333,0,3.18;4.35;3.31;4.11;3.55;3.73,22.23,20.9,2.5,0.5
304,O'Shea,IPS,DEF,4.0,3.17,1.942,82.2,0.978,1,2.3,False,2.333,1,3.17;3.57;3.92;2.82;3.96;3.68,21.12,22.2,1.3,0.1
529,Roefs,SUN,GKP,5.0,3.169,1.531,82.9,0.987,1,3.0,True,3.0,1,3.17;2.65;3.40;2.91;3.51;3.61,19.25,18.3,0.1,0
47,Kamara,AVL,MID,5.0,3.147,1.559,81.3,0.963,1,2.3,True,2.333,0,3.15;3.07;3.07;2.99;3.08;3.17,18.53,11.8,0.7,0.1
98,Janelt,BRE,MID,5.0,3.147,1.732,79.0,0.923,1,7.0,True,7.0,0,3.15;3.36;3.29;3.50;3.20;3.44,19.94,15.0,1.1,0.1
316,Emersonn,IPS,FWD,5.5,3.141,2.214,67.7,0.806,1,4.0,False,4.0,1,3.14;3.18;3.47;3.33;3.37;3.01,19.5,22.9,3.4,0.3
110,Rushworth,COV,GKP,4.5,3.137,1.58,79.1,0.941,1,1.7,True,1.667,0,3.14;3.19;3.18;3.34;3.44;3.75,20.04,19.5,0.0,0
534,Hume,SUN,DEF,4.5,3.127,2.394,79.3,0.926,1,3.0,True,3.0,1,3.13;2.36;3.13;2.53;3.17;3.16,17.48,21.0,3.1,0.4
183,Rudoni,COV,MID,5.0,3.124,2.109,63.4,0.678,1,2.0,False,2.0,1,3.12;2.94;3.11;3.00;3.15;3.17,18.49,18.2,2.0,0.2
267,Lukić,IPS,MID,5.0,3.112,1.777,82.4,0.975,1,2.7,True,2.667,1,3.11;3.20;3.40;3.16;3.36;3.13,19.36,14.9,1.1,0.1
87,Ajer,BRE,DEF,4.5,3.108,1.836,82.5,0.977,1,4.3,True,4.333,1,3.11;3.43;3.57;3.68;3.78;4.05,21.62,19.6,0.9,0.1
254,Robinson,FUL,DEF,4.5,3.07,2.169,80.1,0.939,1,1.3,True,1.333,0,3.07;3.36;3.48;3.86;3.48;3.31,20.56,18.1,2.1,0.2
591,Enciso,IPS,MID,5.5,3.067,2.137,70.3,0.837,1,3.7,True,3.667,0,3.07;3.15;3.43;3.17;3.36;3.04,19.22,19.7,2.0,0.3
417,Dalot,MUN,DEF,4.9,3.06,2.284,82.7,0.979,1,1.3,True,1.333,1,3.06;3.33;3.97;3.06;3.21;2.75,19.38,19.7,2.6,0.3
418,Maguire,MUN,DEF,4.9,3.05,2.13,82.9,0.983,1,2.3,True,2.333,1,3.05;3.35;3.98;3.09;3.23;2.77,19.47,18.6,1.9,0.2
290,Slater,HUL,MID,4.5,3.049,1.836,79.9,0.951,1,3.7,False,3.667,1,3.05;3.11;3.29;3.16;3.21;3.21,19.03,16.8,1.3,0.1
246,Röhl,EVE,MID,5.0,3.035,1.673,74.9,0.858,1,2.0,True,2.0,0,3.03;3.06;2.93;3.05;3.19;2.97,18.23,12.8,0.8,0.1
486,McAtee,NFO,MID,5.5,3.034,1.803,73.8,0.841,1,2.3,True,2.333,0,3.03;3.09;2.94;3.50;2.94;2.95,18.45,15.7,1.2,0.1
545,Sadiki,SUN,MID,5.0,3.025,1.858,79.1,0.942,1,2.0,True,2.0,1,3.03;2.67;2.83;2.61;2.78;2.69,16.61,16.0,1.3,0.1
454,Elanga,NEW,MID,6.1,3.017,1.842,74.2,0.846,1,6.0,True,6.0,0,3.02;3.17;3.01;3.29;3.01;3.26,18.76,15.5,1.3,0.1
259,Diop,IPS,DEF,4.0,3.016,1.993,83.2,0.987,1,2.3,True,2.333,0,3.02;3.42;3.77;2.66;3.82;3.54,20.23,22.0,1.2,0.1
182,Amenda,COV,DEF,4.0,3.001,2.076,77.5,0.923,1,1.3,False,1.333,1,3.00;2.97;3.03;3.14;3.29;3.59,19.02,19.7,2.0,0.1
167,Delap,NFO,FWD,5.5,2.99,2.066,64.9,0.702,1,1.0,True,1.0,0,2.99;2.94;2.91;3.70;2.80;2.93,18.27,23.5,3.0,0.3
345,Tanaka,LEE,MID,4.9,2.98,1.88,62.8,0.669,1,2.0,True,2.0,0,2.98;2.91;3.11;3.02;2.90;2.74,17.66,14.7,1.3,0.1
222,Strand Larsen,CRY,FWD,6.0,2.97,1.886,76.1,0.876,1,1.3,True,1.333,1,2.97;2.93;3.10;3.04;3.17;3.01,18.22,20.6,2.2,0.2
166,N.Jackson,AVL,FWD,6.5,2.966,2.151,62.4,0.743,1,1.3,True,1.333,0,2.97;2.86;2.95;2.87;3.11;3.05,17.81,21.2,3.0,0.3
579,Araujo,LIV,DEF,5.4,2.952,1.947,67.8,0.746,1,3.0,False,3.0,0,2.95;2.25;2.41;2.36;2.71;2.67,15.35,24.5,1.3,0.1
536,Reinildo,SUN,DEF,4.5,2.923,1.934,83.0,0.984,1,3.0,True,3.0,1,2.92;2.28;3.06;2.50;3.14;3.19,17.09,18.1,1.5,0.1
605,Yalcouyé,BHA,MID,4.5,2.905,1.982,66.3,0.781,1,3.7,True,3.667,0,2.90;3.66;3.09;3.11;3.11;3.02,18.89,16.3,1.4,0.2
279,Ajayi,HUL,DEF,4.1,2.905,2.229,82.5,0.983,1,8.3,False,8.333,1,2.91;3.21;3.94;3.49;3.52;4.01,21.08,18.7,1.8,0.3
405,N.Gonzalez,NEW,MID,5.5,2.899,1.462,75.5,0.867,1,1.3,True,1.333,0,2.90;3.04;2.92;3.10;2.89;3.09,17.94,10.4,1.3,0.0
190,Tchaouna,COV,MID,5.5,2.893,1.806,68.8,0.762,1,1.3,True,1.333,0,2.89;2.76;2.89;2.81;2.93;2.96,17.24,14.2,1.1,0.1
412,Lammens,MUN,GKP,5.0,2.893,1.45,82.9,0.987,1,1.7,True,1.667,1,2.89;3.28;3.85;3.07;3.15;2.71,18.95,15.9,0.0,0
257,Bassey,FUL,DEF,4.5,2.879,2.039,83.4,0.991,1,1.0,True,1.0,1,2.88;3.16;3.37;3.74;3.37;3.16,19.68,18.7,1.3,0.1
73,Adams,BOU,MID,5.0,2.843,1.423,72.1,0.818,1,2.0,True,2.0,1,2.84;2.92;2.73;2.97;2.78;2.85,17.09,9.1,1.2,0.0
250,Leno,FUL,GKP,4.5,2.841,1.467,83.0,0.988,1,2.0,True,2.0,1,2.84;3.07;3.42;3.75;3.42;3.15,19.65,16.4,0.0,0
393,Khusanov,MCI,DEF,5.5,2.837,1.937,82.7,0.979,1,3.0,True,3.0,0,2.84;3.99;2.96;3.81;3.23;3.36,20.19,16.1,1.4,0.1
315,Fatawu,IPS,MID,5.5,2.833,1.812,72.3,0.861,1,2.7,False,2.667,1,2.83;2.91;3.13;2.90;3.08;2.83,17.68,16.3,1.2,0.1
558,Schlager,NFO,MID,5.0,2.8,1.691,65.3,0.708,1,2.7,False,2.667,1,2.80;2.85;2.72;3.19;2.72;2.73,17.01,12.3,0.9,0.1
390,Rúben,MCI,DEF,5.5,2.795,1.899,83.1,0.986,1,3.3,True,3.333,1,2.80;3.96;2.92;3.78;3.20;3.32,19.98,15.9,1.4,0.1
597,Suzuki,AVL,GKP,5.0,2.793,1.503,62.1,0.74,1,4.0,False,4.0,1,2.79;2.67;2.48;2.29;2.21;2.74,15.18,15.2,0.0,0
459,L.Miley,NEW,MID,5.5,2.791,1.568,69.0,0.777,1,2.7,True,2.667,0,2.79;2.92;2.80;3.00;2.78;2.99,17.28,11.4,0.7,0.1
64,Smith,BOU,DEF,4.5,2.783,1.869,82.6,0.979,1,0.7,True,0.667,0,2.78;2.82;2.21;3.47;2.33;2.91,16.52,19.7,1.0,0.0
567,Horníček,NEW,GKP,5.0,2.781,1.419,71.7,0.854,1,3.3,False,3.333,1,2.78;3.44;3.16;3.22;2.68;3.31,18.59,13.6,0.0,0
557,Tzolis,ARS,MID,6.4,2.769,1.87,70.4,0.838,1,3.7,False,3.667,1,2.77;2.70;2.78;2.69;2.86;2.76,16.56,15.8,1.3,0.2
439,Šeško,MUN,FWD,7.0,2.747,2.121,45.7,0.444,1,2.3,True,2.333,0,2.75;2.55;2.68;2.45;2.56;2.51,15.5,21.5,2.8,0.3
473,Aina,NFO,DEF,4.5,2.741,1.915,74.8,0.89,1,2.0,True,2.0,1,2.74;3.26;2.46;2.79;2.93;2.44,16.62,17.0,1.4,0.1
102,Yarmoliuk,BRE,MID,4.9,2.728,1.323,71.5,0.805,1,0.7,True,0.667,1,2.73;2.86;2.83;2.94;2.79;2.93,17.08,8.0,0.8,0.0
423,Shaw,MUN,DEF,4.4,2.72,1.925,83.5,0.994,1,2.3,True,2.333,1,2.72;3.05;3.66;2.80;2.92;2.46,17.61,16.8,1.5,0.1
419,Martinez,MUN,DEF,5.0,2.707,1.859,81.6,0.962,1,1.3,True,1.333,0,2.71;3.03;3.62;2.80;2.91;2.47,17.54,15.8,1.2,0.1
51,George Hemmings,AVL,MID,4.5,2.696,1.736,65.0,0.759,1,2.3,True,2.333,0,2.70;2.62;2.63;2.56;2.67;2.73,15.91,13.1,0.9,0.1
104,Onyeka,COV,MID,4.9,2.691,1.765,63.3,0.721,1,1.3,True,1.333,0,2.69;2.56;2.69;2.61;2.72;2.75,16.02,13.7,1.0,0.1
209,Johnson,EVE,MID,5.9,2.689,1.745,67.2,0.738,1,1.0,True,1.0,0,2.69;2.70;2.57;2.72;2.88;2.63,16.19,12.9,0.9,0.1
498,Senesi,TOT,DEF,5.9,2.689,1.884,54.8,0.653,1,1.0,True,1.0,1,2.69;2.64;2.13;2.74;2.03;2.43,14.66,17.6,1.3,0.1
564,Scherpen,IPS,GKP,4.5,2.679,1.353,69.2,0.824,1,2.0,True,2.0,0,2.68;3.01;3.23;2.34;3.29;3.14,17.69,11.7,0.0,0
265,Berge,FUL,MID,5.0,2.636,1.471,73.5,0.86,1,1.7,True,1.667,1,2.64;2.73;2.60;2.70;2.60;2.63,15.9,10.2,0.5,0.0
483,Ndoye,NFO,MID,5.5,2.623,1.694,60.6,0.666,1,4.3,True,4.333,0,2.62;2.67;2.54;3.04;2.54;2.55,15.96,12.7,0.9,0.1
506,Udogie,TOT,DEF,4.5,2.621,1.818,64.9,0.721,1,2.3,True,2.333,0,2.62;2.55;1.98;2.70;1.88;2.33,14.06,14.7,1.0,0.0
384,Donnarumma,MCI,GKP,5.5,2.616,1.422,83.0,0.988,1,3.3,True,3.333,1,2.62;3.76;2.73;3.64;3.05;3.11,18.91,15.1,0.0,0
32,Cash,AVL,DEF,4.5,2.601,1.937,62.8,0.743,1,1.7,True,2.333,1,2.60;2.45;2.29;2.07;2.05;2.57,14.03,16.4,1.4,0.1
553,Isidor,SUN,FWD,5.5,2.583,2.1,34.7,0.27,1,4.3,True,4.333,0,2.58;2.16;2.24;2.03;2.15;1.99,13.15,21.0,2.7,0.2
260,Wilson,LEE,MID,6.3,2.577,1.973,55.0,0.614,1,1.3,True,1.333,1,2.58;2.50;2.73;2.62;2.48;2.32,15.23,15.9,1.5,0.1
371,Gravenberch,LIV,MID,5.9,2.575,1.507,65.2,0.747,1,2.3,True,2.333,1,2.57;2.35;2.51;2.39;2.54;2.72,15.08,10.1,0.5,0.0
586,Mendy,HUL,DEF,4.0,2.549,1.915,67.9,0.808,1,8.0,False,8.0,1,2.55;2.80;3.38;3.02;3.04;3.45,18.24,15.5,1.0,0.1
306,Greaves,IPS,DEF,4.0,2.549,1.845,81.0,0.964,1,0.7,False,0.667,1,2.55;2.94;3.27;2.19;3.32;3.06,17.33,16.4,1.0,0.1
95,O.Dango,BRE,MID,6.4,2.525,1.989,52.3,0.574,1,1.7,True,1.667,1,2.53;2.77;2.66;2.93;2.53;2.80,16.22,15.6,1.4,0.1
282,Giles,HUL,DEF,4.0,2.525,1.838,81.7,0.973,1,6.7,False,6.667,1,2.52;2.82;3.52;3.10;3.11;3.63,18.7,14.6,1.1,0.1
7,Lewis-Skelly,ARS,MID,5.5,2.464,1.459,63.6,0.682,1,2.7,True,2.667,0,2.46;2.40;2.46;2.41;2.52;2.44,14.69,9.3,0.5,0.0
88,Kayode,BRE,DEF,4.6,2.46,1.951,77.3,0.921,1,5.3,True,5.333,1,2.46;2.80;2.91;3.06;3.08;3.37,17.68,15.1,1.4,0.1
541,Meunier,SUN,DEF,4.5,2.452,2.079,62.1,0.739,1,3.0,False,3.0,1,2.45;1.88;2.47;2.01;2.50;2.51,13.82,14.5,1.6,0.2
572,Tzolakis,HUL,GKP,4.6,2.441,1.273,71.6,0.853,1,8.7,False,8.667,1,2.44;2.69;3.28;2.93;2.92;3.40,17.66,10.3,0.0,0
93,Schuster,BRE,DEF,4.5,2.417,1.771,67.7,0.746,1,1.3,False,1.333,0,2.42;2.69;2.78;2.90;2.93;3.16,16.88,11.0,0.8,0.1
239,Garner,EVE,MID,6.0,2.41,1.475,60.6,0.715,1,1.0,True,1.333,1,2.41;2.43;2.32;2.42;2.55;2.35,14.48,10.4,0.5,0.0
580,Charles,FUL,MID,5.0,2.372,1.634,50.4,0.476,1,1.3,False,1.333,0,2.37;2.47;2.26;2.36;2.26;2.34,14.06,10.6,0.8,0.0
186,Mason-Clark,COV,MID,5.4,2.362,1.73,57.5,0.684,1,1.0,False,1.0,0,2.36;2.24;2.36;2.28;2.39;2.42,14.05,12.6,0.8,0.1
640,Flemming,IPS,FWD,5.5,2.301,1.809,49.4,0.53,1,1.8,True,1.0,1,2.30;2.33;2.52;2.43;2.45;2.21,14.24,14.8,1.5,0.1
644,Timber,CRY,MID,5.0,2.277,1.632,56.1,0.668,1,1.5,False,2.0,0,2.28;2.16;2.34;2.22;2.34;2.27,13.61,11.0,0.6,0.1
570,Palacios,FUL,MID,5.5,2.254,1.963,50.9,0.607,1,3.7,False,3.667,1,2.25;2.38;2.10;2.24;2.10;2.20,13.27,14.9,1.2,0.1
19,Zubimendi,ARS,MID,5.4,2.227,1.426,54.9,0.604,1,1.0,True,1.0,1,2.23;2.17;2.23;2.18;2.28;2.21,13.3,8.3,0.4,0.0
460,Willock,NEW,MID,5.0,2.206,1.577,51.0,0.52,1,3.7,True,3.667,0,2.21;2.30;2.19;2.39;2.20;2.37,13.66,9.9,0.6,0.0
161,Lavia,CHE,MID,5.0,2.191,1.649,49.8,0.548,1,3.0,True,3.0,0,2.19;2.10;2.17;2.14;2.31;2.30,13.21,10.7,0.7,0.1
403,Sávio,TOT,MID,6.5,2.167,1.753,40.8,0.392,1,1.0,True,1.0,0,2.17;2.19;2.10;2.09;2.03;2.12,12.7,11.6,0.9,0.1
280,Coyle,HUL,DEF,4.0,2.166,1.762,76.0,0.905,1,4.0,False,4.0,1,2.17;2.44;3.09;2.70;2.71;3.19,16.3,12.9,0.8,0.1
90,Hickey,BRE,DEF,4.5,2.134,1.619,62.1,0.658,1,1.0,True,1.0,0,2.13;2.37;2.46;2.55;2.59;2.79,14.89,8.7,0.5,0.1
562,Maeda,IPS,MID,5.4,2.121,1.712,51.5,0.613,1,2.0,False,2.0,1,2.12;2.18;2.35;2.18;2.31;2.11,13.25,11.5,0.7,0.1
347,Nmecha,LEE,FWD,5.4,2.1,1.815,29.9,0.221,1,1.7,True,1.667,0,2.10;2.03;2.31;2.16;1.97;1.90,12.47,14.3,1.3,0.1
619,Palacios,IPS,MID,5.0,2.08,1.413,46.6,0.435,1,2.5,False,2.5,0,2.08;2.12;2.25;2.12;2.22;2.07,12.86,7.8,0.4,0.0
357,Frimpong,LIV,DEF,5.4,2.074,1.676,46.6,0.505,1,0.3,True,0.333,0,2.07;1.60;1.73;1.67;1.92;1.92,10.91,13.8,0.7,0.0
25,Gyökeres,ARS,FWD,7.3,2.073,1.802,38.1,0.389,1,0.3,True,0.333,1,2.07;2.10;2.12;2.04;2.16;2.17,12.66,12.8,1.2,0.1
593,Dedić,NEW,DEF,4.5,2.061,1.702,59.1,0.704,1,3.2,False,4.333,1,2.06;2.61;2.35;2.48;1.99;2.54,14.03,10.8,0.7,0.0
9,Hincapie,ARS,DEF,5.3,2.013,1.54,47.4,0.514,1,0.7,True,0.667,1,2.01;1.68;1.91;1.87;2.06;1.68,11.21,12.7,0.5,0.0
377,Munoz,LIV,MID,6.5,2.013,1.654,41.8,0.419,1,4.3,False,4.333,1,2.01;1.81;1.99;1.84;2.00;2.23,11.88,10.4,0.7,0.0
34,Pau,AVL,DEF,4.5,1.902,1.647,43.9,0.506,1,0.7,True,0.667,1,1.90;1.80;1.70;1.55;1.54;1.88,10.37,11.3,0.6,0.0
589,Gourna-Douath,HUL,MID,5.0,1.893,1.429,46.8,0.478,1,1.0,False,1.0,0,1.89;1.93;2.02;1.95;1.98;1.97,11.74,8.1,0.4,0.0
194,Thomas-Asante,COV,FWD,5.0,1.875,1.485,31.6,0.217,1,1.3,False,1.333,0,1.87;1.76;1.87;1.79;1.87;1.86,11.02,10.9,0.7,0.0
512,Kudus,TOT,MID,6.5,1.87,1.513,43.3,0.497,1,0.7,True,0.667,0,1.87;1.89;1.79;1.82;1.74;1.82,10.93,9.1,0.5,0.0
415,Dorgu,MUN,MID,5.8,1.869,1.663,38.6,0.38,1,0.7,True,0.667,0,1.87;1.79;1.89;1.72;1.79;1.74,10.8,10.3,0.7,0.0
387,O'Reilly,MCI,DEF,6.5,1.835,2.001,41.2,0.469,1,1.0,True,1.333,1,1.83;2.38;1.90;2.22;1.98;2.11,12.42,12.5,1.1,0.2
525,Fernandes,TOT,MID,5.9,1.802,1.281,47.0,0.535,1,1.0,True,1.0,1,1.80;1.81;1.72;1.77;1.68;1.75,10.53,6.7,0.2,0.0
262,Smith Rowe,FUL,MID,5.4,1.778,1.514,34.4,0.309,1,0.7,True,0.667,1,1.78;1.85;1.68;1.76;1.68;1.75,10.5,8.5,0.5,0.0
328,Struijk,BHA,DEF,5.0,1.762,1.615,41.8,0.482,1,0.3,True,0.333,1,1.76;1.77;1.86;1.73;1.57;1.38,10.07,9.9,0.5,0.0
611,Wan-Bissaka,AVL,DEF,4.5,1.746,1.387,42.5,0.475,1,1.0,True,1.0,1,1.75;1.66;1.55;1.42;1.39;1.72,9.49,9.6,0.2,0.0
269,Sessegnon,FUL,DEF,4.5,1.745,1.586,40.0,0.41,1,1.0,True,1.0,0,1.75;1.88;1.89;2.06;1.89;1.84,11.31,9.5,0.5,0.1
576,Stroud,HUL,MID,5.0,1.739,1.431,48.5,0.577,1,2.0,False,2.0,1,1.74;1.78;1.88;1.81;1.84;1.84,10.89,8.3,0.4,0.0
429,Rashford,MUN,MID,7.0,1.7,1.543,39.5,0.461,1,2.0,True,2.0,0,1.70;1.64;1.74;1.57;1.63;1.58,9.86,9.2,0.5,0.0
420,Yoro,MUN,DEF,4.9,1.685,1.476,41.2,0.395,1,0.7,True,0.667,0,1.69;1.80;2.05;1.69;1.75;1.56,10.54,8.8,0.4,0.0
74,Brooks,BOU,MID,5.0,1.677,1.679,26.3,0.195,1,0.7,True,0.667,0,1.68;1.79;1.60;1.74;1.66;1.66,10.13,9.8,0.7,0.0
457,J.Murphy,NEW,MID,5.9,1.676,1.364,34.6,0.307,1,0.7,True,0.667,0,1.68;1.74;1.66;1.81;1.68;1.79,10.36,6.8,0.3,0.0
634,Fernandez-Pardo,NEW,FWD,6.0,1.653,1.238,23.9,0.061,1,2.1,False,1.0,0,1.65;1.67;1.62;1.75;1.66;1.73,10.08,8.4,0.4,0.0
646,Fofana,SUN,MID,5.5,1.641,1.327,22.4,0.038,1,2.0,False,1.0,0,1.64;1.49;1.52;1.44;1.49;1.43,9.01,5.6,0.4,0.0
583,Chavarria,CHE,DEF,4.9,1.639,1.11,31.7,0.182,1,1.0,False,1.0,0,1.64;1.45;1.51;1.54;1.67;1.54,9.35,7.1,0.1,0.0
160,Garnacho,AVL,MID,5.9,1.632,1.513,28.9,0.261,1,1.0,True,1.0,0,1.63;1.58;1.61;1.56;1.66;1.67,9.71,8.1,0.5,0.0
224,Nketiah,CRY,FWD,5.5,1.625,1.561,30.6,0.309,1,2.3,True,2.333,0,1.62;1.60;1.72;1.67;1.76;1.66,10.03,8.1,0.6,0.0
238,Grealish,EVE,MID,6.5,1.619,1.404,38.2,0.426,1,0.7,True,0.667,0,1.62;1.62;1.54;1.65;1.77;1.59,9.79,7.6,0.3,0.0
627,Barcola,LIV,MID,8.0,1.599,1.199,24.6,0.072,1,2.8,False,1.0,0,1.60;1.51;1.61;1.52;1.60;1.73,9.57,4.6,0.2,0.0
56,Abraham,AVL,FWD,5.5,1.574,1.397,22.3,0.106,1,0.7,True,0.667,0,1.57;1.53;1.57;1.54;1.64;1.61,9.46,8.5,0.5,0.0
232,O'Brien,EVE,DEF,4.9,1.552,1.473,39.3,0.456,1,0.0,True,0.0,1,1.55;1.68;1.52;1.37;1.28;1.33,8.73,8.2,0.3,0.0
635,Larsson,FUL,MID,5.0,1.548,1.194,22.1,0.032,1,1.5,False,1.0,0,1.55;1.59;1.47;1.51;1.47;1.52,9.11,4.4,0.2,0.0
642,Thomas,HUL,MID,5.5,1.541,1.115,25.0,0.078,1,2.0,False,1.0,0,1.54;1.55;1.59;1.56;1.58;1.55,9.37,4.0,0.2,0.0
456,J.Ramsey,NEW,MID,4.9,1.528,1.188,36.8,0.339,1,2.3,True,2.333,0,1.53;1.59;1.52;1.64;1.53;1.63,9.44,5.2,0.2,0.0
616,Bouaddi,MCI,MID,5.5,1.523,1.13,23.0,0.046,1,1.0,False,1.0,0,1.52;1.55;1.53;1.49;1.50;1.55,9.14,4.0,0.2,0.0
313,Clarke,IPS,MID,5.5,1.497,1.192,27.5,0.169,1,2.7,False,2.667,0,1.50;1.52;1.60;1.53;1.58;1.48,9.21,4.9,0.2,0.0
584,Hamer,COV,MID,5.4,1.478,1.103,21.3,0.02,1,1.0,False,1.0,0,1.48;1.42;1.47;1.44;1.48;1.47,8.76,3.8,0.2,0.0
323,McAteer,IPS,MID,4.5,1.471,1.046,23.1,0.048,1,1.0,False,1.0,0,1.47;1.48;1.54;1.51;1.52;1.45,8.97,3.5,0.1,0.0
617,Cho,HUL,MID,5.0,1.458,1.064,21.8,0.028,1,1.0,False,1.0,0,1.46;1.47;1.49;1.47;1.49;1.46,8.84,3.6,0.2,0.0
643,Chilwell,CRY,DEF,4.5,1.454,1.025,25.5,0.087,1,1.8,False,7.0,0,1.45;1.36;1.46;1.36;1.43;1.43,8.49,4.5,0.1,0.0
647,Osorio,CRY,MID,5.5,1.425,1.024,21.0,0.016,1,2.0,False,1.0,0,1.43;1.41;1.46;1.44;1.48;1.44,8.66,3.3,0.1,0.0
535,Alderete,SUN,DEF,4.9,1.42,1.507,36.4,0.418,1,0.3,True,0.333,1,1.42;1.12;1.44;1.20;1.46;1.46,8.1,7.4,0.4,0.0
119,Costinha,BHA,DEF,4.5,1.407,1.01,27.1,0.11,1,0.7,False,0.667,0,1.41;1.48;1.45;1.42;1.37;1.30,8.43,4.4,0.1,0.0
649,Maitland-Niles,EVE,DEF,4.5,1.364,0.91,24.7,0.073,1,1.8,False,7.0,0,1.36;1.39;1.34;1.33;1.33;1.31,8.06,3.3,0.1,0.0
638,Norton-Cuffy,HUL,DEF,4.0,1.359,0.967,29.3,0.146,1,1.0,False,1.0,0,1.36;1.42;1.55;1.47;1.48;1.55,8.83,3.7,0.1,0.0
271,Muniz,FUL,FWD,5.4,1.358,1.362,25.5,0.224,1,0.7,True,0.667,0,1.36;1.42;1.24;1.29;1.24;1.31,7.86,6.3,0.3,0.0
575,Yirenkyi,COV,MID,4.9,1.357,1.233,29.4,0.271,1,1.7,False,1.667,1,1.36;1.29;1.35;1.31;1.37;1.38,8.06,5.4,0.2,0.0
108,Wilson,BRE,FWD,5.5,1.348,1.245,19.6,0.089,1,1.0,True,1.0,0,1.35;1.45;1.39;1.51;1.32;1.44,8.46,6.3,0.3,0.0
585,Herrington,HUL,DEF,4.0,1.336,0.918,28.5,0.133,1,1.0,False,1.0,0,1.34;1.39;1.51;1.44;1.44;1.52,8.64,3.3,0.1,0.0
389,Matheus N.,MCI,DEF,5.9,1.317,1.245,40.6,0.463,1,0.3,True,0.333,1,1.32;1.83;1.37;1.75;1.49;1.55,9.31,6.0,0.2,0.0
212,Hughes,CRY,MID,4.5,1.305,1.073,30.9,0.292,1,0.3,True,0.333,0,1.30;1.25;1.33;1.28;1.34;1.30,7.8,4.1,0.1,0.0
592,Ouattara,IPS,DEF,4.0,1.277,0.817,24.4,0.069,1,1.0,False,1.0,0,1.28;1.32;1.37;1.24;1.37;1.32,7.9,2.4,0.0,0.0
195,Simms,COV,FWD,5.0,1.234,1.297,20.9,0.169,1,1.0,False,1.0,0,1.23;1.15;1.23;1.17;1.23;1.22,7.23,5.1,0.3,0.0
497,Dubravka,TOT,GKP,4.0,1.234,1.011,28.2,0.336,1,0.0,True,0.0,1,1.23;1.20;0.97;1.28;0.94;1.12,6.74,3.1,0.0,0
596,Ruggeri,AVL,DEF,4.5,1.211,0.95,22.7,0.111,1,0.7,False,0.667,0,1.21;1.18;1.16;1.12;1.12;1.21,7.0,3.7,0.1,0.0
247,Hackney,EVE,MID,5.5,1.203,0.976,20.3,0.083,1,2.7,False,2.667,0,1.20;1.20;1.17;1.22;1.29;1.20,7.28,3.1,0.1,0.0
320,Akpom,IPS,FWD,5.0,1.191,1.124,15.5,0.025,1,2.0,False,2.0,0,1.19;1.20;1.28;1.24;1.25;1.16,7.32,5.0,0.2,0.0
136,Welbeck,CHE,FWD,5.9,1.19,1.313,21.3,0.183,1,0.3,True,0.333,1,1.19;1.18;1.22;1.19;1.28;1.32,7.38,5.1,0.3,0.0
162,Andrey Santos,MUN,MID,4.9,1.174,1.139,23.0,0.178,1,1.3,True,1.333,0,1.17;1.13;1.19;1.10;1.13;1.11,6.83,4.5,0.1,0.0
231,Keane,EVE,DEF,4.9,1.168,1.283,26.7,0.295,1,0.0,True,0.0,1,1.17;1.25;1.14;1.06;1.02;1.03,6.67,5.0,0.2,0.0
17,Merino,ARS,MID,5.9,1.163,1.216,20.3,0.148,1,0.7,True,0.667,0,1.16;1.16;1.18;1.14;1.20;1.18,7.02,5.1,0.2,0.0
462,Steur,NEW,MID,4.9,1.141,0.911,19.6,0.074,1,1.0,False,1.0,0,1.14;1.16;1.13;1.20;1.14;1.19,6.96,2.7,0.1,0.0
14,Eze,ARS,MID,6.4,1.127,1.174,20.1,0.159,1,0.7,True,0.667,1,1.13;1.12;1.14;1.11;1.16;1.14,6.8,4.8,0.2,0.0
608,Jebbison,BOU,FWD,5.0,1.124,1.062,14.4,0.013,1,0.7,False,0.667,0,1.12;1.17;1.10;1.14;1.12;1.12,6.77,4.3,0.1,0.0
594,David,BHA,FWD,6.0,1.104,1.033,15.6,0.027,1,0.3,False,0.333,0,1.10;1.37;1.16;1.18;1.19;1.18,7.18,4.2,0.1,0.0
369,Ngumoha,LIV,MID,5.8,1.09,1.144,18.2,0.13,1,1.0,True,1.0,0,1.09;1.00;1.09;1.01;1.09;1.21,6.49,4.2,0.1,0.0
263,Kevin,FUL,MID,5.4,1.087,0.983,19.2,0.108,1,0.7,True,0.667,0,1.09;1.12;1.04;1.07;1.04;1.07,6.43,3.1,0.1,0.0
188,Torp,COV,MID,5.4,1.074,0.959,16.0,0.031,1,0.7,False,0.667,0,1.07;1.03;1.07;1.04;1.07;1.07,6.35,2.8,0.1,0.0
207,Mingueza,CRY,DEF,4.4,1.064,0.806,19.2,0.07,1,0.7,False,0.667,0,1.06;1.00;1.06;1.00;1.04;1.04,6.2,2.5,0.0,0.0
381,Koumas,LIV,MID,5.0,1.027,0.939,14.8,0.018,1,0.7,False,0.667,0,1.03;0.98;1.03;0.98;1.03;1.11,6.16,2.8,0.1,0.0
